password_len,guesses,log10_guesses,gn_score,top_pattern,comp_score,comp_strong,entropy_bits,entropy_strong,in_training_corpus
5,1005.0,3.0021660617565082,1,dictionary:eff,1,False,23.502198590705458,False,True
6,5385.0,3.7311857076340003,1,dictionary:breach,2,False,31.019550008653873,False,True
7,335.0,2.5250448070368456,0,dictionary:english,1,False,32.90307802698764,False,True
7,12042.0,4.08069862287113,1,dictionary:breach,2,False,36.18947501009619,False,True
5,3258.0,3.5129510799724906,1,dictionary:breach,1,False,23.502198590705458,False,True
6,2249.0,3.3519894554356324,1,dictionary:breach,1,False,28.202638308846552,False,True
6,3438.0,3.536305872351034,1,dictionary:breach,1,False,28.202638308846552,False,True
8,6756.0,3.8296896408989713,1,dictionary:breach,3,False,41.3594000115385,False,True
7,3500.0,3.5440680443502757,1,dictionary:breach,2,False,36.18947501009619,False,True
14,848.0,2.9283958522567137,0,dictionary:breach,4,False,79.80615605397529,True,True
6,37464.0,4.573614144774024,1,dictionary:breach,2,False,31.019550008653873,False,True
3,413.0,2.6159500516564016,0,dictionary:english,1,False,14.101319154423276,False,True
7,3114.0,3.493318608232102,1,dictionary:breach,1,False,32.90307802698764,False,True
8,6869.0,3.836893516376434,1,dictionary:breach,3,False,41.3594000115385,False,True
9,7747.0,3.889133555966724,1,dictionary:breach,3,False,46.529325012980806,False,True
7,4067.0,3.6092741724045876,1,dictionary:breach,1,False,32.90307802698764,False,True
7,23486.0,4.370809056545496,1,dictionary:breach,2,False,36.18947501009619,False,True
10,14652.0,4.165896909992507,1,dictionary:breach,3,False,51.69925001442312,False,True
7,3896.0,3.590618948206578,1,dictionary:breach,1,False,32.90307802698764,False,True
8,19211.0,4.283549972002684,1,dictionary:breach,3,False,41.3594000115385,False,True
6,1519.0,3.181557773862787,1,dictionary:english,1,False,28.202638308846552,False,True
7,16752.0,4.224066664334767,1,dictionary:breach,2,False,36.18947501009619,False,True
5,3871.0,3.5878231713189552,1,dictionary:breach,1,False,23.502198590705458,False,True
9,3605.0,3.5569052690554477,1,dictionary:breach,2,False,42.303957463269825,False,True
1,26.0,1.414973347970818,0,bruteforce,1,False,4.700439718141092,False,True
5,4111.0,3.6139474767803503,1,dictionary:breach,1,False,23.502198590705458,False,True
8,3372.0,3.527887565952705,1,dictionary:breach,2,False,37.603517745128734,False,True
8,2117.0,3.325720858019412,1,dictionary:breach,2,False,37.603517745128734,False,True
7,8245.0,3.9161906599805376,1,dictionary:breach,2,False,36.18947501009619,False,True
6,198.0,2.2966651902615314,0,repeat,1,False,30.26636471615072,False,True
6,3385.0,3.529558673021163,1,dictionary:breach,1,False,28.202638308846552,False,True
7,33111.0,4.519972297270452,1,dictionary:breach,2,False,36.18947501009619,False,True
5,125880.0,5.099956734241183,1,dictionary:english,2,False,25.84962500721156,False,True
7,24141.0,4.382755256046617,1,dictionary:breach,2,False,36.18947501009619,False,True
8,3867.0,3.5873741720730656,1,dictionary:breach,2,False,37.603517745128734,False,True
10,120.0,2.079181246047625,0,dictionary:breach,3,False,51.69925001442312,False,True
8,2491.0,3.3963737275365067,1,dictionary:breach,2,False,37.603517745128734,False,True
5,3799.0,3.5796692935547205,1,dictionary:breach,1,False,23.502198590705458,False,True
6,2138.0,3.330007700872759,1,dictionary:breach,1,False,28.202638308846552,False,True
6,7400.0,3.8692317197309762,1,dictionary:breach,2,False,31.019550008653873,False,True
8,4628.0,3.665393350279712,1,dictionary:breach,3,False,41.3594000115385,False,True
6,2028.0,3.307067950661299,1,repeat,1,False,28.202638308846552,False,True
7,40764.0,4.610276792917653,1,dictionary:breach,2,False,36.18947501009619,False,True
6,3260.0,3.5132176000679394,1,dictionary:breach,1,False,28.202638308846552,False,True
6,1331.0,3.124178055474675,1,dictionary:eff,1,False,28.202638308846552,False,True
13,640.0,2.806179973983887,0,dictionary:breach,4,False,67.20902501875005,True,True
7,21324.0,4.328868673852926,1,dictionary:breach,2,False,36.18947501009619,False,True
6,5507.0,3.740915076481283,1,dictionary:breach,1,False,19.931568569324174,False,True
8,3222.0,3.5081255360831993,1,dictionary:breach,2,False,37.603517745128734,False,True
9,10082.0,4.003546693102132,1,dictionary:breach,3,False,46.529325012980806,False,True
9,4433.0,3.6466977312993345,1,dictionary:breach,2,False,42.303957463269825,False,True
7,10768.0,4.032135046879902,1,dictionary:breach,2,False,36.18947501009619,False,True
6,5280.0,3.7226339225338125,1,dictionary:breach,1,False,28.202638308846552,False,True
7,24457.0,4.388403183552636,1,dictionary:breach,2,False,36.18947501009619,False,True
8,2765.0,3.441695135640717,1,dictionary:breach,2,False,37.603517745128734,False,True
10,100.0,2.0,0,repeat,2,False,33.219280948873624,False,True
6,1800.0,3.2552725051033065,1,repeat,1,False,19.931568569324174,False,True
9,1485.0,3.1717264536532315,1,dictionary:breach,3,False,46.529325012980806,False,True
7,5734.0,3.758457688610466,1,dictionary:breach,1,False,32.90307802698764,False,True
11,264.0,2.4216039268698313,0,dictionary:breach,2,False,36.541209043760986,False,True
8,18572.0,4.268858674994137,1,dictionary:breach,3,False,41.3594000115385,False,True
10,6160.0,3.7895807121644256,1,dictionary:breach,3,False,51.69925001442312,False,True
9,300.0,2.4771212547196626,0,dictionary:breach,3,False,46.529325012980806,False,True
6,11680.0,4.067442842776381,1,bruteforce,2,False,31.019550008653873,False,True
7,17001.0,4.230474467361159,1,dictionary:breach,2,False,36.18947501009619,False,True
6,3351.0,3.5251744278352715,1,dictionary:breach,1,False,28.202638308846552,False,True
6,3900.0,3.591064607026499,1,dictionary:breach,1,False,28.202638308846552,False,True
6,550.0,2.740362689494244,0,dictionary:eff,1,False,28.202638308846552,False,True
6,6052.0,3.7818989193511494,1,dictionary:breach,2,False,31.019550008653873,False,True
7,22551.0,4.353165804965758,1,dictionary:breach,2,False,36.18947501009619,False,True
5,3914.0,3.5926208213219826,1,dictionary:breach,1,False,23.502198590705458,False,True
8,5230.0,3.7185016888672746,1,dictionary:breach,2,False,37.603517745128734,False,True
8,1609.0,3.2065560440990297,1,dictionary:breach,3,False,41.3594000115385,False,True
6,2782.0,3.444357125656028,1,dictionary:breach,1,False,28.202638308846552,False,True
6,156.0,2.1931245983544616,0,repeat,1,False,28.202638308846552,False,True
7,2067.0,3.3153404766272883,1,dictionary:breach,1,False,32.90307802698764,False,True
4,3089.0,3.4898179083014504,1,dictionary:english,1,False,18.801758872564367,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
4,156.0,2.1931245983544616,0,dictionary:english,1,False,18.801758872564367,False,True
6,3033.0,3.4818724103106637,1,dictionary:breach,1,False,28.202638308846552,False,True
7,3650.0,3.5622928644564746,1,dictionary:breach,1,False,32.90307802698764,False,True
8,1258.0,3.09968064110925,1,dictionary:breach,2,False,37.603517745128734,False,True
6,3369.0,3.5275010109811205,1,dictionary:breach,1,False,28.202638308846552,False,True
8,10131.0,4.005652315355074,1,dictionary:breach,3,False,41.3594000115385,False,True
7,14221.0,4.152930136422725,1,dictionary:breach,1,False,32.90307802698764,False,True
6,9686.0,3.9861444647105206,1,dictionary:breach,2,False,31.019550008653873,False,True
7,3473.0,3.5407047833107628,1,dictionary:breach,1,False,32.90307802698764,False,True
10,3000.0,3.4771212547196626,1,dictionary:breach,3,False,51.69925001442312,False,True
6,13120.0,4.117933835039642,1,dictionary:breach,2,False,31.019550008653873,False,True
7,37141.0,4.56985359268958,1,dictionary:breach,2,False,36.18947501009619,False,True
7,6964.0,3.8428587624452937,1,dictionary:breach,1,False,32.90307802698764,False,True
10,8192100.0,6.91339524504571,2,dictionary:breach,4,False,59.54196310386875,False,False
6,3167.0,3.500648063371912,1,dictionary:breach,1,False,28.202638308846552,False,True
8,1884.0,3.275080898456859,1,dictionary:breach,2,False,37.603517745128734,False,True
10,5988.0,3.777281791671015,1,dictionary:breach,2,False,47.004397181410916,False,True
8,1623.0,3.2103185198262323,1,dictionary:breach,2,False,37.603517745128734,False,True
8,5329.0,3.7266457202409122,1,dictionary:breach,3,False,41.3594000115385,False,True
6,1287.0,3.1095785469043866,1,dictionary:english,1,False,28.202638308846552,False,True
9,9396.0,3.9729430081055686,1,dictionary:breach,3,False,46.529325012980806,False,True
6,4049.0,3.6073477767684134,1,dictionary:breach,1,False,28.202638308846552,False,True
6,1937.0,3.2871296207191105,1,dictionary:breach,1,False,28.202638308846552,False,True
6,15073.0,4.17819969914806,1,dictionary:breach,2,False,31.019550008653873,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
8,744.0,2.8715729355458786,0,repeat,2,False,37.603517745128734,False,True
8,9099.0,3.958993665030326,1,dictionary:breach,3,False,41.3594000115385,False,True
6,20574.0,4.313318735498588,1,dictionary:breach,2,False,31.019550008653873,False,True
7,6600.0,3.8195439355418688,1,dictionary:breach,2,False,36.18947501009619,False,True
6,21219.0,4.32672491280211,1,dictionary:breach,2,False,31.019550008653873,False,True
9,14524.0,4.162086240240855,1,dictionary:breach,3,False,46.529325012980806,False,True
6,10760.0,4.031812271330371,1,dictionary:english,2,False,31.019550008653873,False,True
8,11002.0,4.041471640613747,1,dictionary:breach,3,False,41.3594000115385,False,True
7,3292.0,3.5174598265402324,1,dictionary:breach,1,False,32.90307802698764,False,True
9,3040.0,3.4828735836087543,1,dictionary:breach,3,False,46.529325012980806,False,True
8,2903.0,3.4628470358316736,1,dictionary:breach,3,False,41.3594000115385,False,True
6,15854.0,4.20013885385738,1,dictionary:breach,2,False,31.019550008653873,False,True
7,10992.0,4.041076719715475,1,dictionary:breach,2,False,36.18947501009619,False,True
10,3240.0,3.5105450102066125,1,dictionary:breach,3,False,51.69925001442312,False,True
6,2962.0,3.47158505418519,1,dictionary:breach,1,False,28.202638308846552,False,True
8,2344.0,3.3699576073460533,1,dictionary:english,3,False,41.3594000115385,False,True
6,3940.0,3.5954962218255746,1,dictionary:breach,1,False,28.202638308846552,False,True
6,3974.0,3.5992278627737964,1,dictionary:breach,1,False,28.202638308846552,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
5,2682.0,3.4284587735155805,1,dictionary:breach,1,False,23.502198590705458,False,True
6,697.0,2.8432327780980096,0,dictionary:eff,1,False,28.202638308846552,False,True
6,8403.0,3.9244343635432313,1,dictionary:breach,2,False,31.019550008653873,False,True
7,5016.0,3.7003575278226606,1,dictionary:breach,2,False,41.178501345532894,False,True
8,10292.0,4.012499777538309,1,dictionary:breach,3,False,41.3594000115385,False,True
6,15869.0,4.200549560140774,1,dictionary:breach,2,False,31.019550008653873,False,True
6,4429.0,3.646305680284759,1,dictionary:breach,1,False,28.202638308846552,False,True
5,3590.0,3.555094448578319,1,dictionary:breach,1,False,23.502198590705458,False,True
6,5980.0,3.776701183988411,1,dictionary:breach,2,False,31.019550008653873,False,True
9,3414.0,3.5332635167787148,1,dictionary:breach,2,False,42.303957463269825,False,True
7,960.0,2.9822712330395684,0,bruteforce,2,False,36.18947501009619,False,True
10,19515.0,4.290368555617268,1,dictionary:breach,3,False,51.69925001442312,False,True
5,1752.0,3.2435341018320623,1,dictionary:breach,1,False,23.502198590705458,False,True
5,50.0,1.6989700043360187,0,repeat,1,False,16.609640474436812,False,True
10,3402.0,3.5317343092765507,1,dictionary:breach,2,False,47.004397181410916,False,True
6,3944.0,3.595936906269174,1,dictionary:breach,1,False,28.202638308846552,False,True
9,9540.0,3.9795483747040956,1,dictionary:breach,3,False,46.529325012980806,False,True
9,4224.0,3.6257239095257563,1,dictionary:breach,3,False,46.529325012980806,False,True
4,7720.0,3.8876173003357364,1,dictionary:breach,1,False,18.801758872564367,False,True
8,3281.0,3.516006230386048,1,dictionary:breach,2,False,37.603517745128734,False,True
6,3990.0,3.6009728956867484,1,dictionary:breach,1,False,28.202638308846552,False,True
9,670.0,2.826074802700827,0,dictionary:breach,3,False,46.529325012980806,False,True
7,3093.0,3.4903799200031793,1,dictionary:breach,1,False,32.90307802698764,False,True
5,1855.0,3.268343913951065,1,dictionary:english,1,False,23.502198590705458,False,True
6,18527.0,4.267805101513972,1,dictionary:breach,2,False,31.019550008653873,False,True
6,14157.0,4.150971232062612,1,dictionary:breach,2,False,31.019550008653873,False,True
8,3820.0,3.582063362911709,1,dictionary:english,3,False,41.3594000115385,False,True
6,28223.0,4.450603175761257,1,dictionary:breach,2,False,31.019550008653873,False,True
4,1352.0,3.130976691605617,1,repeat,1,False,18.801758872564367,False,True
7,9758.0,3.9893608137762473,1,dictionary:breach,1,False,32.90307802698764,False,True
6,9300.0,3.9684829485539352,1,dictionary:breach,1,False,28.202638308846552,False,True
8,16090.0,4.206556044099029,1,dictionary:breach,3,False,41.3594000115385,False,True
8,3649.0,3.5621738633646487,1,dictionary:breach,2,False,37.603517745128734,False,True
7,10098.0,4.004235366359468,1,dictionary:breach,2,False,41.178501345532894,False,True
9,7080.0,3.8500332576897693,1,bruteforce,3,False,46.529325012980806,False,True
5,2993.0,3.476106716840192,1,dictionary:breach,1,False,23.502198590705458,False,True
8,3009.0,3.478422187740081,1,dictionary:breach,2,False,37.603517745128734,False,True
3,330.0,2.5185139398778875,0,dictionary:english,1,False,14.101319154423276,False,True
7,17877.0,4.2522946401444495,1,dictionary:breach,2,False,36.18947501009619,False,True
9,4497.0,3.652922887567942,1,dictionary:breach,2,False,42.303957463269825,False,True
8,6220.0,3.7937903846908188,1,dictionary:breach,3,False,41.3594000115385,False,True
7,3771.0,3.5764565324056203,1,dictionary:breach,1,False,32.90307802698764,False,True
8,2975.0,3.4734869700645685,1,dictionary:breach,2,False,37.603517745128734,False,True
8,80.0,1.9030899869919438,0,sequence,2,False,26.575424759098897,False,True
6,4400.0,3.6434526764861874,1,dictionary:breach,2,False,31.019550008653873,False,True
6,22000.0,4.342422680822207,1,dictionary:breach,2,False,31.019550008653873,False,True
6,37112.0,4.569514359510704,1,dictionary:breach,2,False,31.019550008653873,False,True
7,526.0,2.7209857441537393,0,dictionary:breach,1,False,32.90307802698764,False,True
7,19000.0,4.278753600952829,1,dictionary:english,2,False,36.18947501009619,False,True
10,15662.0,4.194847219631444,1,dictionary:breach,3,False,51.69925001442312,False,True
6,5276.0,3.7223047868743278,1,dictionary:breach,1,False,28.202638308846552,False,True
8,11086.0,4.044774874256443,1,dictionary:breach,3,False,41.3594000115385,False,True
4,2908.0,3.463594402187,1,dictionary:breach,1,False,18.801758872564367,False,True
8,6479.0,3.811507979945327,1,dictionary:breach,3,False,41.3594000115385,False,True
7,231.0,2.3636119798921444,0,repeat,1,False,35.310758835509176,False,True
8,6902.0,3.8389749549554684,1,dictionary:breach,2,False,37.603517745128734,False,True
8,5883.0,3.7695988483874467,1,dictionary:breach,2,False,26.575424759098897,False,True
6,3908.0,3.5919545550467356,1,dictionary:breach,1,False,28.202638308846552,False,True
8,4521.0,3.655234507034294,1,dictionary:breach,3,False,41.3594000115385,False,True
6,4215.0,3.624797578960761,1,dictionary:breach,1,False,28.202638308846552,False,True
6,4805.0,3.6816933920045645,1,dictionary:breach,1,False,28.202638308846552,False,True
5,3253.0,3.5122840632818537,1,dictionary:breach,1,False,23.502198590705458,False,True
8,6804.0,3.832764304940532,1,dictionary:breach,3,False,41.3594000115385,False,True
9,3082.0,3.4888326343824008,1,dictionary:breach,2,False,42.303957463269825,False,True
8,2281.0,3.3581252852766488,1,dictionary:breach,2,False,37.603517745128734,False,True
6,1082.0,3.034227260770551,1,dictionary:english,1,False,28.202638308846552,False,True
5,2408.0,3.381656482585787,1,dictionary:breach,1,False,23.502198590705458,False,True
7,26031.0,4.4154908521714695,1,dictionary:breach,2,False,36.18947501009619,False,True
10,6072.0,3.7833317628874243,1,dictionary:breach,2,False,47.004397181410916,False,True
6,16625.0,4.220761653975142,1,dictionary:breach,2,False,31.019550008653873,False,True
6,8486.0,3.928703027430597,1,dictionary:breach,2,False,31.019550008653873,False,True
7,4460.0,3.649334858712142,1,dictionary:breach,2,False,36.18947501009619,False,True
7,4681.0,3.670338641127442,1,dictionary:breach,1,False,32.90307802698764,False,True
